OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,LOGRECNO,geoname,Workers_16_and_older,Drove_alone,Carpool,Public_Transportation,Walked,Other_Means,Non_SOV_Commuters,Pct_Non_SOV_Commuters,GlobalID,Shape__Area,Shape__Length
4414,37,119,005832,1,371190058321,Block Group 1,0016547,"Block Group 1, Census Tract 58.32, Mecklenburg County, North Carolina",1375,1340,74,67,0,0,204,0.14836364,86fc6492-01df-4423-8034-f6d33870fa4a,32163174.4959717,27866.2925143825
4415,37,119,003806,1,371190038061,Block Group 1,0016347,"Block Group 1, Census Tract 38.06, Mecklenburg County, North Carolina",2528,1840,607,62,21,0,1033,0.40862342,5eb2eee4-77ef-4e1f-a156-4bc17da05fa0,22471820.4138184,23275.2173365527
4416,37,119,002800,2,371190028002,Block Group 2,0016264,"Block Group 2, Census Tract 28, Mecklenburg County, North Carolina",537,511,33,4,4,0,93,0.17318436,b71c5f7a-6b6f-4e4d-8ce3-b28651b9c606,9356399.30566406,14519.2296081605
4417,37,119,006209,2,371190062092,Block Group 2,0016649,"Block Group 2, Census Tract 62.09, Mecklenburg County, North Carolina",1087,1034,42,0,17,0,103,0.09475621,dba1de95-6440-463f-ae2f-11fdf09ec70d,6579187.25170898,12768.6004713873
4418,37,119,001200,1,371190012001,Block Group 1,0016154,"Block Group 1, Census Tract 12, Mecklenburg County, North Carolina",978,887,181,115,0,0,253,0.25869121,65ead168-3b96-4cc4-98b7-697663afb710,13900013.2080078,23107.9226654763
4419,37,119,005838,1,371190058381,Block Group 1,0016560,"Block Group 1, Census Tract 58.38, Mecklenburg County, North Carolina",1122,1009,124,0,0,27,237,0.21122995,4d00be95-5f1c-4d95-bcb2-b6f125a410d7,10657603.7719116,12923.6901190821
4420,37,119,005610,1,371190056101,Block Group 1,0016469,"Block Group 1, Census Tract 56.10, Mecklenburg County, North Carolina",571,546,11,12,0,0,34,0.05954466,95f10258-967e-4b9b-94b1-901ce8936cd2,13117196.59375,18582.1634212118
4421,37,119,005403,2,371190054032,Block Group 2,0016415,"Block Group 2, Census Tract 54.03, Mecklenburg County, North Carolina",668,634,28,15,0,0,184,0.2754491,65102446-d149-406a-bba8-7e5f2ee9cd86,24549194.3629761,23960.7300769509
4422,37,119,005717,1,371190057171,Block Group 1,0016513,"Block Group 1, Census Tract 57.17, Mecklenburg County, North Carolina",1161,1051,82,0,0,0,279,0.24031008,1cd3b279-51b3-40c9-8748-7dfb598751fc,7094764.87823486,13300.2347802795
4423,37,119,005619,2,371190056192,Block Group 2,0016485,"Block Group 2, Census Tract 56.19, Mecklenburg County, North Carolina",927,728,49,7,0,11,232,0.25026969,75e27826-b492-47ba-a4d4-d655c1d5c206,30953517.564209,27360.3765996086
4424,37,119,005713,2,371190057132,Block Group 2,0016506,"Block Group 2, Census Tract 57.13, Mecklenburg County, North Carolina",789,764,29,0,0,0,46,0.05830165,f2805e7e-62f2-41ba-b929-eea2df2926c2,68471281.5975952,47526.4247086549
4425,37,119,000500,1,371190005001,Block Group 1,0016139,"Block Group 1, Census Tract 5, Mecklenburg County, North Carolina",1095,643,70,126,342,0,574,0.52420091,01b77265-2553-4bba-98da-e58322ece278,5132124.75915527,11228.4937011256
4426,37,119,002905,1,371190029051,Block Group 1,0016274,"Block Group 1, Census Tract 29.05, Mecklenburg County, North Carolina",709,689,48,4,0,16,63,0.08885755,a91606a3-d993-4696-a1e0-7db153ec3d67,22313643.2077637,21999.764973053
4427,37,119,001921,1,371190019211,Block Group 1,0016226,"Block Group 1, Census Tract 19.21, Mecklenburg County, North Carolina",1267,1036,201,18,0,4,512,0.40410418,980185e9-c1d0-4a46-b816-0e00cb6b2cf9,27694016.6578979,25936.2770050327
4428,37,119,002702,1,371190027021,Block Group 1,0016260,"Block Group 1, Census Tract 27.02, Mecklenburg County, North Carolina",950,895,37,41,85,0,174,0.18315789,9114d59b-82a6-44bd-8672-3fb5d0149eb6,17377503.4723511,18116.2113867499
4429,37,119,003016,2,371190030162,Block Group 2,0016302,"Block Group 2, Census Tract 30.16, Mecklenburg County, North Carolina",425,376,60,0,0,0,152,0.35764706,8ae80e06-677c-4110-88a8-afa76c2df2a1,15405231.8237915,19721.8581009329
4430,37,119,002903,1,371190029031,Block Group 1,0016266,"Block Group 1, Census Tract 29.03, Mecklenburg County, North Carolina",323,313,12,0,0,0,20,0.0619195,85b7ab0c-ade5-4b43-b10c-c7073facbe95,14467949.1078491,16041.1287360367
4431,37,119,005815,2,371190058152,Block Group 2,0016522,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",414,364,16,12,0,0,44,0.10628019,84bfb743-7890-4af5-9bd3-68f0b0cd6cc3,13338339.6357422,15436.9305958635
4432,37,119,005711,3,371190057113,Block Group 3,0016502,"Block Group 3, Census Tract 57.11, Mecklenburg County, North Carolina",1659,1370,39,20,0,14,151,0.09101869,7339f96b-01aa-4767-9374-887648880b08,49110888.4057007,32645.9044976731
4433,37,119,003802,2,371190038022,Block Group 2,0016344,"Block Group 2, Census Tract 38.02, Mecklenburg County, North Carolina",872,571,103,124,9,0,403,0.46215596,ea2222b4-614d-4b81-ba6e-75173f5c0eb2,27874966.7703857,30659.803721361
4434,37,119,005520,2,371190055202,Block Group 2,0016446,"Block Group 2, Census Tract 55.20, Mecklenburg County, North Carolina",392,315,42,0,0,0,66,0.16836735,bb705393-c4b2-4375-b93b-ea82c5549188,25891139.3278198,22543.9569387336
4435,37,119,003808,2,371190038082,Block Group 2,0016354,"Block Group 2, Census Tract 38.08, Mecklenburg County, North Carolina",2107,1090,874,129,0,7,1967,0.93355482,dd00d2c8-ca1b-4742-a5c6-b32aaab73ea7,16044865.4284058,18318.6666597007
4436,37,119,005825,2,371190058252,Block Group 2,0016533,"Block Group 2, Census Tract 58.25, Mecklenburg County, North Carolina",864,731,61,0,0,21,155,0.17939815,a3ef2b61-d4d4-4332-b6c2-f1e56eb27f80,31851602.1791992,33351.4418664898
4437,37,119,000600,1,371190006001,Block Group 1,0016142,"Block Group 1, Census Tract 6, Mecklenburg County, North Carolina",587,344,12,39,109,0,191,0.3253833,10a44387-4621-49f1-9c86-9c10a2effa35,3940934.78082275,9395.53447917543
4438,37,119,001508,2,371190015082,Block Group 2,0016170,"Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina",1386,1127,137,30,26,40,340,0.24531025,95574041-dce4-4812-9058-670505289927,26881397.5784912,23269.4368106112
4439,37,119,000500,2,371190005002,Block Group 2,0016140,"Block Group 2, Census Tract 5, Mecklenburg County, North Carolina",816,475,30,42,335,0,431,0.52818627,5cab21de-48d9-466d-8780-cf7b99eab785,7227295.04907227,11847.3802714981
4440,37,119,005846,1,371190058461,Block Group 1,0016577,"Block Group 1, Census Tract 58.46, Mecklenburg County, North Carolina",728,584,42,21,0,12,98,0.13461538,dbe3fce8-3941-4d64-9c09-2817f23cceea,20233238.7433472,24039.8148836128
